customer_id,product_category,base_price,discount_percentage,promotion_exposure,season,final_price,purchase_frequency,avg_order_value
1472,Women Apparel,2136,10,1,Sale,1922.4,6,1997.4166061579413
1473,Men Apparel,2658,50,4,Sale,1329.0,3,812.1347976372496
1474,Women Apparel,2932,40,0,Sale,1759.2,3,1626.760260755649
1475,Accessories,4404,10,5,Non-Sale,3963.6,3,4355.8950287286425
1476,Accessories,3762,40,3,Sale,2257.2,6,2383.1861505146167
1477,Footwear,1949,50,5,Non-Sale,974.5,3,1256.4995017617298
1478,Accessories,1732,10,6,Sale,1558.8,2,1440.8757935797746
1479,Women Apparel,4617,20,2,Sale,3693.6000000000004,7,4193.430924990262
1480,Accessories,1177,20,7,Non-Sale,941.6,1,1180.6881203963057
1481,Footwear,3158,10,6,Non-Sale,2842.2000000000003,3,2862.7363627884733
1482,Men Apparel,2528,0,0,Sale,2528.0,3,2721.8540507325456
1483,Women Apparel,4258,10,5,Non-Sale,3832.2000000000003,1,3461.489067074805
1484,Men Apparel,2537,10,6,Sale,2283.3,3,1906.3183028331377
1485,Footwear,3149,20,3,Non-Sale,2519.2000000000003,2,2761.311442985869
1486,Footwear,1156,10,1,Sale,1040.4,3,1380.543850098561
1487,Footwear,665,40,9,Non-Sale,399.0,1,200.0
1488,Men Apparel,1089,30,8,Non-Sale,762.3,3,1018.6632723197938
1489,Men Apparel,3321,0,6,Sale,3321.0,2,3481.421592707218
1490,Men Apparel,4758,30,0,Non-Sale,3330.6,3,3092.1264985521643
1491,Men Apparel,1762,30,7,Non-Sale,1233.3999999999999,3,935.3366337313215
1492,Footwear,571,50,2,Sale,285.5,2,200.0
1493,Footwear,4016,0,3,Non-Sale,4016.0,1,3869.383029684386
1494,Women Apparel,4080,10,4,Non-Sale,3672.0,1,3552.9916167343936
1495,Women Apparel,768,40,0,Non-Sale,460.79999999999995,2,200.0
1496,Men Apparel,2276,40,5,Non-Sale,1365.6,2,1219.371173048606
1497,Accessories,2962,30,9,Non-Sale,2073.4,2,2168.777270816956
1498,Accessories,1768,30,5,Non-Sale,1237.6,4,1436.2141811449226
1499,Footwear,1515,0,1,Non-Sale,1515.0,2,1337.811256959172
1500,Footwear,3222,20,9,Non-Sale,2577.6000000000004,2,3025.881250949028
1501,Footwear,1583,10,5,Non-Sale,1424.7,2,1430.7561268220413
1502,Women Apparel,4601,10,7,Sale,4140.900000000001,2,4901.555037398948
1503,Women Apparel,906,40,5,Non-Sale,543.6,2,319.57782557715745
1504,Footwear,3576,0,3,Non-Sale,3576.0,0,3684.5248532721184
1505,Footwear,1485,20,3,Non-Sale,1188.0,4,1161.70535511251
1506,Footwear,4103,40,8,Sale,2461.7999999999997,6,2261.579584174033
1507,Accessories,4985,10,5,Sale,4486.5,2,4744.975770149112
1508,Women Apparel,1209,50,7,Sale,604.5,3,833.325850588544
1509,Accessories,3118,50,7,Non-Sale,1559.0,3,1482.0592710922904
1510,Accessories,1911,20,6,Sale,1528.8000000000002,2,1624.3331229345317
1511,Footwear,1985,10,2,Non-Sale,1786.5,1,1864.4235145536943
1512,Footwear,3450,10,9,Non-Sale,3105.0,2,3026.6041323992195
1513,Men Apparel,3434,20,0,Non-Sale,2747.2000000000003,2,2520.4511452943066
1514,Men Apparel,4614,10,4,Sale,4152.6,2,4152.055573203868
1515,Accessories,1503,10,9,Non-Sale,1352.7,2,1295.4910636695329
1516,Women Apparel,2966,50,9,Sale,1483.0,5,1164.567933552482
1517,Footwear,2966,10,1,Non-Sale,2669.4,3,2866.6965663917954
1518,Footwear,2438,30,9,Non-Sale,1706.6,8,1720.050259607121
1519,Accessories,2439,0,1,Sale,2439.0,2,2398.251896587199
1520,Men Apparel,2135,20,6,Sale,1708.0,5,1260.6565560940026
1521,Women Apparel,2198,40,2,Sale,1318.8,4,1413.9257826696996
1522,Men Apparel,2591,10,7,Non-Sale,2331.9,2,1885.415904481429
1523,Men Apparel,2395,10,8,Sale,2155.5,1,2197.824465531372
1524,Men Apparel,4740,30,7,Non-Sale,3318.0,3,3573.705130945894
1525,Men Apparel,3898,30,5,Sale,2728.6,5,3227.2502680110206
1526,Footwear,1573,30,4,Non-Sale,1101.1,2,1121.1763157589533
1527,Footwear,2902,10,2,Sale,2611.8,1,3139.301608071392
1528,Men Apparel,3712,10,2,Sale,3340.8,2,3560.606634828072
1529,Women Apparel,4537,50,6,Sale,2268.5,2,2410.2304708927813
1530,Accessories,1651,40,4,Non-Sale,990.5999999999999,1,1325.3687988507595
1531,Women Apparel,2945,20,5,Non-Sale,2356.0,0,2757.722054501314
1532,Women Apparel,2456,40,5,Sale,1473.6,4,1720.6380679195486
1533,Women Apparel,4407,20,8,Sale,3525.6000000000004,3,3483.274148276568
1534,Men Apparel,1307,20,0,Sale,1045.6000000000001,1,884.7030572829443
1535,Footwear,686,10,7,Non-Sale,617.4,0,230.11679560761462
1536,Women Apparel,1807,20,9,Sale,1445.6000000000001,4,1496.0196242899465
1537,Men Apparel,2784,20,4,Non-Sale,2227.2000000000003,3,2581.5950368343697
1538,Women Apparel,1257,0,5,Non-Sale,1257.0,2,968.4856586747304
1539,Women Apparel,4731,20,5,Non-Sale,3784.8,1,3461.824123390093
1540,Men Apparel,4354,30,0,Non-Sale,3047.7999999999997,4,3587.1785657567857
1541,Footwear,4766,30,2,Sale,3336.2,5,3259.343391026052
1542,Footwear,2706,30,5,Non-Sale,1894.1999999999998,1,1378.0007353942065
1543,Accessories,4058,40,8,Sale,2434.7999999999997,5,1997.8663670991127
1544,Men Apparel,2080,0,5,Sale,2080.0,3,2212.7988897468194
1545,Accessories,1461,20,5,Non-Sale,1168.8,3,1025.9796568051568
1546,Accessories,4347,30,0,Sale,3042.8999999999996,3,3186.435828920259
1547,Accessories,4075,20,8,Sale,3260.0,2,3193.488161829626
1548,Footwear,1375,10,3,Sale,1237.5,3,1300.8842407789823
1549,Men Apparel,2918,0,1,Sale,2918.0,5,3448.186897369498
1550,Accessories,4698,40,0,Sale,2818.7999999999997,3,2762.819356464302
1551,Men Apparel,1501,20,2,Sale,1200.8,1,1554.0391518283411
1552,Men Apparel,3884,40,2,Sale,2330.4,4,2364.442522204374
1553,Footwear,4566,20,4,Non-Sale,3652.8,2,3307.596587914314
1554,Accessories,3345,30,0,Non-Sale,2341.5,4,2934.4112903787204
1555,Accessories,1981,40,6,Non-Sale,1188.6,5,1825.3078118783387
1556,Men Apparel,3801,30,0,Non-Sale,2660.7,3,2614.758548800929
1557,Women Apparel,1157,20,3,Non-Sale,925.6,1,971.1415452581092
1558,Footwear,3280,20,5,Non-Sale,2624.0,3,2995.8637183581022
1559,Footwear,922,40,0,Non-Sale,553.1999999999999,3,497.75332789061065
1560,Footwear,4181,20,6,Non-Sale,3344.8,1,3634.7451591357126
1561,Footwear,4766,20,9,Sale,3812.8,4,3568.660069760451
1562,Accessories,3210,0,6,Non-Sale,3210.0,0,3759.9130900160926
1563,Accessories,952,40,2,Non-Sale,571.1999999999999,4,680.23451356741
1564,Women Apparel,2897,0,3,Non-Sale,2897.0,4,3122.2329077567233
1565,Footwear,2475,30,5,Non-Sale,1732.5,5,2139.44856147273
1566,Footwear,2157,20,6,Sale,1725.6000000000001,3,1971.2149406579576
1567,Men Apparel,3041,20,3,Sale,2432.8,6,2417.601789524048
1568,Accessories,3575,30,9,Non-Sale,2502.5,1,3018.6505632469857
1569,Footwear,3664,0,8,Non-Sale,3664.0,4,3914.5369637798112
1570,Women Apparel,3466,20,8,Sale,2772.8,2,2723.405194165816
1571,Women Apparel,2553,30,8,Sale,1787.1,3,1336.138572182324
1572,Accessories,787,40,9,Non-Sale,472.2,1,467.8324496788167
1573,Women Apparel,3717,10,5,Sale,3345.3,2,3186.4388289695507
1574,Women Apparel,4354,40,1,Sale,2612.4,3,2619.771148529714
1575,Accessories,1947,30,1,Sale,1362.8999999999999,5,1170.4017432424034
1576,Footwear,1107,40,3,Sale,664.1999999999999,5,779.4454593387081
1577,Footwear,2264,20,8,Sale,1811.2,4,1676.4745945744642
1578,Women Apparel,1725,20,2,Non-Sale,1380.0,0,1808.1192204635665
1579,Women Apparel,1735,40,5,Sale,1041.0,4,1225.1707476897336
1580,Footwear,1529,40,1,Sale,917.4,2,777.7674358141643
1581,Accessories,3171,20,0,Non-Sale,2536.8,2,2539.5212069063323
1582,Women Apparel,4462,10,4,Non-Sale,4015.8,1,4168.433184691961
1583,Men Apparel,3677,20,7,Sale,2941.6000000000004,2,2490.775581085854
1584,Accessories,4222,20,9,Non-Sale,3377.6000000000004,2,3518.09713673555
1585,Women Apparel,1975,10,9,Non-Sale,1777.5,3,1264.6021090803724
1586,Women Apparel,3396,10,1,Non-Sale,3056.4,3,3516.914920526643
1587,Men Apparel,1308,40,9,Non-Sale,784.8,4,672.8994589029323
1588,Men Apparel,1478,0,8,Non-Sale,1478.0,2,1792.6828168818627
1589,Footwear,2963,30,7,Sale,2074.1,6,1730.633264426643
1590,Accessories,1225,10,2,Non-Sale,1102.5,3,1274.8265823186216
1591,Accessories,3001,10,0,Non-Sale,2700.9,4,2348.9928240559666
1592,Footwear,3862,0,3,Sale,3862.0,4,3773.7756022155963
1593,Accessories,1716,10,7,Non-Sale,1544.4,4,1834.7241594643026
1594,Accessories,4551,30,2,Non-Sale,3185.7,4,3370.788953594604
1595,Accessories,2697,40,9,Non-Sale,1618.2,3,1787.8603996340635
1596,Accessories,3306,10,1,Sale,2975.4,3,2869.2670774558533
1597,Accessories,1278,20,6,Sale,1022.4000000000001,3,708.7237728935452
1598,Men Apparel,1472,20,3,Non-Sale,1177.6000000000001,4,1411.93754971323
1599,Accessories,3310,40,5,Sale,1986.0,2,1709.976764064325
1600,Men Apparel,2623,30,4,Non-Sale,1836.1,4,1649.4457419816445
1601,Accessories,1098,20,1,Sale,878.4000000000001,4,1306.6074178399751
1602,Footwear,3841,30,9,Non-Sale,2688.7,2,2862.1948479677935
1603,Women Apparel,724,40,1,Non-Sale,434.4,7,200.0
1604,Men Apparel,1340,0,8,Sale,1340.0,2,1336.742152437736
1605,Accessories,2314,20,9,Sale,1851.2,2,1803.7893486890935
1606,Footwear,1606,40,1,Sale,963.5999999999999,5,851.2085012891611
1607,Women Apparel,624,30,7,Sale,436.79999999999995,5,333.5334638608449
1608,Men Apparel,3746,20,7,Non-Sale,2996.8,6,3389.360129169108
1609,Women Apparel,3431,20,0,Non-Sale,2744.8,2,3343.1585194304216
1610,Footwear,4625,10,0,Sale,4162.5,4,4149.750959249313
1611,Men Apparel,3471,20,3,Non-Sale,2776.8,2,2825.947099979634
1612,Women Apparel,2517,30,1,Sale,1761.8999999999999,5,1352.6533280984527
1613,Accessories,2915,20,0,Non-Sale,2332.0,3,2840.399420799783
1614,Men Apparel,3596,30,8,Sale,2517.2,6,2319.6180215640634
1615,Women Apparel,2109,40,2,Non-Sale,1265.3999999999999,3,1138.5105903435585
1616,Footwear,1217,10,0,Non-Sale,1095.3,2,1332.4426724933078
1617,Footwear,4061,20,1,Non-Sale,3248.8,5,3333.063163281187
1618,Men Apparel,1516,20,7,Non-Sale,1212.8,3,1377.607900477925
1619,Women Apparel,4065,30,4,Non-Sale,2845.5,2,3049.3315030669555
1620,Men Apparel,4970,10,6,Non-Sale,4473.0,2,4470.541481782238
1621,Men Apparel,2460,30,5,Non-Sale,1722.0,2,1986.8769997638576
1622,Women Apparel,1548,40,0,Sale,928.8,4,416.64030477463393
1623,Women Apparel,1857,20,5,Non-Sale,1485.6000000000001,3,1976.292643801135
1624,Accessories,3926,40,6,Sale,2355.6,3,2301.095304705024
1625,Women Apparel,615,50,3,Non-Sale,307.5,1,569.4608918090835
1626,Footwear,2595,0,7,Non-Sale,2595.0,3,2742.8001156595365
1627,Men Apparel,2301,10,7,Non-Sale,2070.9,2,1471.5576570275412
1628,Men Apparel,2646,50,6,Non-Sale,1323.0,4,1388.5238918076002
1629,Footwear,2120,50,1,Sale,1060.0,2,426.13665250301256
1630,Women Apparel,3450,0,5,Non-Sale,3450.0,2,3598.2194944928915
1631,Footwear,4292,0,5,Sale,4292.0,1,4357.200862519331
1632,Footwear,3441,10,6,Sale,3096.9,2,2713.1066180226976
1633,Accessories,1477,50,5,Sale,738.5,4,795.0038254386894
1634,Footwear,3566,10,1,Sale,3209.4,3,3066.864263097972
1635,Men Apparel,1283,20,7,Non-Sale,1026.4,2,977.2967511988622
1636,Footwear,740,40,3,Non-Sale,444.0,1,200.0
1637,Men Apparel,2053,0,8,Non-Sale,2053.0,3,1681.5514923247104
1638,Men Apparel,1512,30,7,Sale,1058.3999999999999,8,822.2887510049618
1639,Men Apparel,686,10,2,Non-Sale,617.4,1,276.29688693674115
1640,Women Apparel,2381,40,2,Non-Sale,1428.6,3,1270.9708118410172
1641,Accessories,930,10,7,Non-Sale,837.0,3,635.338085581561
1642,Men Apparel,738,30,1,Non-Sale,516.6,4,607.1143729396126
1643,Men Apparel,2845,30,8,Non-Sale,1991.4999999999998,3,1171.919185444159
1644,Women Apparel,575,10,3,Sale,517.5,2,1115.2430014937656
1645,Men Apparel,1856,0,5,Non-Sale,1856.0,3,1671.4345899330815
1646,Footwear,2830,20,2,Non-Sale,2264.0,1,2172.078769473152
1647,Footwear,2402,10,2,Non-Sale,2161.8,4,2340.191233849251
1648,Accessories,4513,40,2,Sale,2707.7999999999997,2,3229.47161702074
1649,Men Apparel,2559,40,9,Non-Sale,1535.3999999999999,2,1358.6633103488903
1650,Women Apparel,640,20,1,Non-Sale,512.0,0,718.8080466787052
1651,Footwear,2289,30,7,Non-Sale,1602.3,3,1401.0167302958585
1652,Women Apparel,4126,30,8,Non-Sale,2888.2,3,3170.2753297187787
1653,Women Apparel,516,40,7,Sale,309.59999999999997,8,518.7417832355828
1654,Footwear,4848,20,9,Sale,3878.4,3,3558.613342975657
1655,Women Apparel,964,10,2,Non-Sale,867.6,4,1041.308053151769
1656,Footwear,4971,10,6,Non-Sale,4473.900000000001,3,4045.715733329362
1657,Women Apparel,2327,20,9,Non-Sale,1861.6000000000001,0,1639.1700402895965
1658,Footwear,3528,20,1,Sale,2822.4,4,2420.574649417684
1659,Men Apparel,1019,20,3,Non-Sale,815.2,1,815.4782311763973
1660,Accessories,589,0,5,Sale,589.0,1,888.5050040954778
1661,Footwear,3351,30,4,Non-Sale,2345.7,3,1972.9219936532136
1662,Footwear,3343,10,8,Sale,3008.7000000000003,3,3128.9732122228484
1663,Accessories,2384,10,9,Non-Sale,2145.6,6,2073.0287799005655
1664,Footwear,4671,20,3,Non-Sale,3736.8,1,3428.7818751881077
1665,Footwear,1425,10,4,Non-Sale,1282.5,1,1155.897487143489
1666,Women Apparel,4234,20,3,Non-Sale,3387.2000000000003,4,3560.8657905061846
1667,Accessories,1469,20,7,Non-Sale,1175.2,4,1457.2692820264806
1668,Men Apparel,1594,20,7,Sale,1275.2,2,1367.449536110222
1669,Footwear,3695,20,2,Non-Sale,2956.0,1,2944.88577923554
1670,Accessories,1904,10,0,Non-Sale,1713.6000000000001,1,1720.4767847194676
1671,Women Apparel,3864,10,5,Sale,3477.6,2,3258.104355735482
1672,Men Apparel,4790,40,1,Non-Sale,2874.0,3,2903.06669896745
1673,Accessories,4482,20,1,Non-Sale,3585.6000000000004,3,3144.5343307350654
1674,Men Apparel,4823,20,2,Sale,3858.4,5,3822.8240187347897
1675,Men Apparel,4513,0,7,Sale,4513.0,3,5022.800289036
1676,Men Apparel,3592,20,2,Non-Sale,2873.6000000000004,0,2741.916166763102
1677,Footwear,4659,20,6,Non-Sale,3727.2000000000003,0,4063.557092408874
1678,Footwear,2574,20,9,Sale,2059.2000000000003,2,2260.480324408816
1679,Women Apparel,784,30,9,Non-Sale,548.8,3,980.1477821097103
1680,Women Apparel,1687,10,8,Non-Sale,1518.3,1,579.9395875615011
1681,Accessories,4469,10,7,Sale,4022.1,3,4075.2176471515954
1682,Women Apparel,3465,40,0,Sale,2079.0,5,2255.4151344351167
1683,Men Apparel,4819,40,6,Non-Sale,2891.4,2,3130.913802992033
1684,Men Apparel,1283,0,6,Non-Sale,1283.0,2,1643.384109819484
1685,Footwear,1449,20,7,Non-Sale,1159.2,3,1368.1237199133345
1686,Men Apparel,4439,10,9,Sale,3995.1,1,4066.0739871417722
1687,Accessories,544,0,4,Sale,544.0,3,256.36847910517565
1688,Men Apparel,2310,10,9,Non-Sale,2079.0,2,1508.1329193478416
1689,Men Apparel,2581,0,8,Non-Sale,2581.0,2,2982.79568631891
1690,Accessories,3998,30,8,Sale,2798.6,3,2616.4117154545734
1691,Women Apparel,1329,20,7,Non-Sale,1063.2,2,958.1241083131076
1692,Women Apparel,2409,0,5,Sale,2409.0,4,2680.6678711991785
1693,Accessories,3081,0,5,Non-Sale,3081.0,4,3075.2791762881516
1694,Footwear,1191,40,0,Sale,714.6,7,367.419035192303
1695,Men Apparel,4519,10,5,Sale,4067.1,3,3554.8542215003854
1696,Accessories,1431,30,3,Non-Sale,1001.6999999999999,4,894.1501419505818
1697,Men Apparel,3906,10,3,Sale,3515.4,1,3544.1746191844604
1698,Footwear,647,20,1,Non-Sale,517.6,2,756.4662027744146
1699,Men Apparel,1532,10,3,Sale,1378.8,5,1341.3273376673314
1700,Accessories,1811,0,4,Sale,1811.0,2,1817.0006751653011
1701,Men Apparel,887,10,4,Sale,798.3000000000001,2,402.34003854369763
1702,Women Apparel,3621,10,4,Sale,3258.9,2,3571.295675277853
1703,Footwear,2373,20,3,Sale,1898.4,2,2802.326305220403
1704,Footwear,4088,30,0,Non-Sale,2861.6,7,3251.957506138452
1705,Footwear,1415,10,9,Sale,1273.5,2,1636.7115639673211
1706,Accessories,2378,0,7,Sale,2378.0,3,2481.5330336354486
1707,Footwear,4248,20,2,Non-Sale,3398.4,1,3084.8694896048646
1708,Women Apparel,777,30,1,Sale,543.9,4,285.36783443974497
1709,Accessories,2477,50,8,Non-Sale,1238.5,5,1436.093952893585
1710,Women Apparel,2359,20,6,Sale,1887.2,2,2154.438576813347
1711,Men Apparel,3536,20,8,Sale,2828.8,2,2547.060264538057
1712,Men Apparel,3871,20,1,Non-Sale,3096.8,2,3233.1706469755427
1713,Men Apparel,2682,40,8,Non-Sale,1609.2,2,1643.1373575711812
1714,Men Apparel,1670,40,9,Sale,1002.0,7,1150.5456351328608
1715,Women Apparel,989,10,8,Sale,890.1,2,997.4256475417635
1716,Accessories,3025,10,8,Sale,2722.5,1,2845.287846791106
1717,Accessories,1682,10,9,Sale,1513.8,7,930.1755289786929
1718,Footwear,4979,20,9,Non-Sale,3983.2000000000003,6,4530.362318823951
1719,Women Apparel,4758,30,3,Sale,3330.6,3,3755.2036462815486
1720,Men Apparel,2988,20,9,Non-Sale,2390.4,1,2385.913339557259
1721,Women Apparel,2376,0,2,Sale,2376.0,3,2021.9702632028557
1722,Footwear,2962,30,5,Non-Sale,2073.4,5,2242.3657809022993
1723,Footwear,2130,40,2,Non-Sale,1278.0,3,839.4210195190205
1724,Women Apparel,787,10,8,Non-Sale,708.3000000000001,0,1211.3854485036272
1725,Women Apparel,4782,30,2,Sale,3347.3999999999996,5,3298.975422858973
1726,Women Apparel,2407,20,1,Non-Sale,1925.6000000000001,1,1746.6743835155467
1727,Accessories,1661,40,7,Non-Sale,996.5999999999999,2,1171.6925717029765
1728,Men Apparel,629,40,5,Non-Sale,377.4,5,236.53429685622123
1729,Women Apparel,2863,20,7,Non-Sale,2290.4,3,2206.3939595163665
1730,Women Apparel,643,30,6,Non-Sale,450.09999999999997,2,212.02242506401006
1731,Women Apparel,515,40,2,Non-Sale,309.0,5,496.525741978714
1732,Footwear,744,20,7,Sale,595.2,3,687.4509422287274
1733,Footwear,1426,10,9,Non-Sale,1283.4,2,1598.5039979849612
1734,Accessories,3678,30,0,Non-Sale,2574.6,4,2087.066349263596
1735,Men Apparel,2676,10,0,Sale,2408.4,1,2043.2452864888471
1736,Accessories,1386,20,9,Non-Sale,1108.8,2,953.5172050170156
1737,Men Apparel,840,40,7,Non-Sale,504.0,2,837.372434332693
1738,Footwear,2551,30,8,Non-Sale,1785.6999999999998,2,1358.1800873933676
1739,Footwear,3898,20,9,Sale,3118.4,1,2863.528021198685
1740,Footwear,4450,10,5,Sale,4005.0,1,4431.130015325745
1741,Accessories,805,20,4,Non-Sale,644.0,5,802.9059672246112
1742,Women Apparel,1407,10,1,Non-Sale,1266.3,2,1590.4019423861541
1743,Women Apparel,3154,10,8,Non-Sale,2838.6,3,2811.27453148733
1744,Footwear,4292,30,5,Non-Sale,3004.3999999999996,4,3534.8924296563814
1745,Women Apparel,4542,10,7,Non-Sale,4087.8,4,3652.4756523665856
1746,Women Apparel,1871,20,8,Sale,1496.8000000000002,4,1432.4768324177535
1747,Accessories,820,20,8,Sale,656.0,4,567.0297798087935
1748,Men Apparel,4559,50,7,Sale,2279.5,3,2194.238435680033
1749,Footwear,1631,20,9,Sale,1304.8000000000002,4,928.1467561595846
1750,Footwear,3078,0,7,Non-Sale,3078.0,1,3244.343757542342
1751,Accessories,4542,0,2,Non-Sale,4542.0,0,4174.613548944001
1752,Accessories,3867,20,2,Non-Sale,3093.6000000000004,1,2693.893262519583
1753,Women Apparel,1317,20,1,Non-Sale,1053.6000000000001,1,275.72891528730213
1754,Footwear,511,20,0,Non-Sale,408.8,1,200.0
1755,Men Apparel,694,20,3,Non-Sale,555.2,2,599.2119378827372
1756,Accessories,3037,0,1,Non-Sale,3037.0,2,3123.5357192702736
1757,Men Apparel,3342,20,1,Sale,2673.6000000000004,4,2606.3890201497875
1758,Men Apparel,2729,20,4,Non-Sale,2183.2000000000003,1,1982.3036785423503
1759,Footwear,3509,0,3,Sale,3509.0,2,3387.3360314339952
1760,Footwear,2577,0,0,Sale,2577.0,3,2374.615477200173
1761,Accessories,4367,0,8,Non-Sale,4367.0,1,4983.184156932195
1762,Footwear,943,0,3,Sale,943.0,4,574.5073961087742
1763,Footwear,797,30,4,Sale,557.9,5,325.2931621800591
1764,Footwear,1344,10,6,Non-Sale,1209.6000000000001,2,1209.4524094337094
1765,Men Apparel,1515,10,1,Non-Sale,1363.5,4,1034.6520285986999
1766,Accessories,1884,10,7,Sale,1695.6000000000001,2,1709.4279426794278
1767,Women Apparel,1897,50,1,Sale,948.5,3,457.06429943454793
1768,Men Apparel,1053,40,9,Non-Sale,631.8,2,668.9574849265064
1769,Footwear,2850,10,4,Sale,2565.0,6,2431.7254043747052
1770,Men Apparel,1769,10,1,Non-Sale,1592.1000000000001,0,1368.5014303996777
1771,Footwear,1760,10,1,Non-Sale,1584.0,5,1496.441205638036
1772,Footwear,684,20,3,Sale,547.2,3,384.9131175867475
1773,Men Apparel,2910,0,3,Sale,2910.0,5,2789.1398480661564
1774,Accessories,4931,30,7,Non-Sale,3451.7,5,3681.68341938399
1775,Footwear,2709,20,5,Non-Sale,2167.2000000000003,3,2706.905173525001
1776,Accessories,4172,40,9,Sale,2503.2,3,1691.85955216714
1777,Women Apparel,2381,10,7,Sale,2142.9,3,2073.2617892433755
1778,Footwear,4796,40,6,Sale,2877.6,3,2492.7670925662524
1779,Accessories,1021,30,9,Non-Sale,714.6999999999999,3,612.3420963421647
1780,Accessories,2387,0,3,Sale,2387.0,1,2507.8196740809544
1781,Women Apparel,3052,20,1,Sale,2441.6,3,3157.754620163392
1782,Accessories,4309,10,8,Sale,3878.1,3,3781.385752730981
1783,Accessories,4655,10,1,Non-Sale,4189.5,1,4228.458823758887
1784,Women Apparel,4916,10,0,Non-Sale,4424.400000000001,0,4150.227427531844
1785,Footwear,3979,20,7,Non-Sale,3183.2000000000003,1,2893.3484435619234
1786,Accessories,1909,20,9,Sale,1527.2,1,1223.0647375893093
1787,Accessories,2194,40,8,Sale,1316.3999999999999,4,1101.1311766067265
1788,Accessories,1026,0,0,Sale,1026.0,4,883.5831462948074
1789,Men Apparel,3160,50,6,Sale,1580.0,4,2006.4641971702715
1790,Women Apparel,2672,10,1,Non-Sale,2404.8,0,2300.92886073054
1791,Men Apparel,779,30,5,Sale,545.3,3,711.8223331211653
1792,Women Apparel,3464,10,4,Sale,3117.6,3,3205.8233025907043
1793,Footwear,4477,0,0,Non-Sale,4477.0,4,4762.670347742
1794,Footwear,3169,40,1,Non-Sale,1901.3999999999999,5,1330.7712576989447
1795,Accessories,3393,10,1,Non-Sale,3053.7000000000003,1,3156.6075132096885
1796,Women Apparel,2251,30,9,Non-Sale,1575.6999999999998,2,1644.5858460576983
1797,Footwear,4481,20,9,Non-Sale,3584.8,1,3554.850334856618
1798,Women Apparel,2861,20,5,Non-Sale,2288.8,1,2611.68690349541
1799,Footwear,4927,20,0,Non-Sale,3941.6000000000004,4,3905.3434897023726
1800,Men Apparel,4631,30,3,Sale,3241.7,5,3505.377637773247
1801,Footwear,2208,0,9,Sale,2208.0,2,2259.0207601753277
1802,Men Apparel,3186,30,4,Non-Sale,2230.2,3,2304.4056760975377
1803,Footwear,3395,40,1,Non-Sale,2037.0,5,2131.8535691927896
1804,Accessories,3276,0,1,Non-Sale,3276.0,1,3216.1886415810504
1805,Men Apparel,1619,0,6,Non-Sale,1619.0,2,2088.191997232004
1806,Footwear,3488,30,6,Sale,2441.6,5,2764.27600852712
1807,Accessories,4759,20,5,Non-Sale,3807.2000000000003,0,3789.3394143513815
1808,Men Apparel,4743,20,0,Non-Sale,3794.4,3,3845.695322980062
1809,Accessories,694,0,2,Non-Sale,694.0,1,838.2968057356245
1810,Women Apparel,1162,20,8,Sale,929.6,3,1172.6201404904234
